GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US11001008402,11001008402,"Census Tract 84.02, District of Columbia, District of Columbia",1167,75,79750,19476,61.4,7.0,119205,32203,35.5,6.9,-,**,0.0,2.7,-,**,1.2,1.5,-,**,0.0,2.7,-,**,0.0,2.7,-,**,1.9,2.6,-,**,2.4,2.9,-,**,59.5,7.1,118864,31779,1.5,1.5,51000,31925,48.8,7.2,115795,32222,22.2,5.0,80795,41868,27.5,5.6,13594,12905,316,68,149167,18246,34.8,13.2,139605,131439,65.2,13.2,149524,18020,72.2,12.2,169091,33732,21.5,10.4,125294,54929,6.3,6.8,40833,37813,851,98,67991,10897,75.4,9.1,64167,17943,60.2,11.0,46458,12348,15.3,9.5,139167,82090,24.6,9.1,87344,53351,16.8,8.5,60341,46363,7.8,4.1,146818,118837,26.0,(X),(X),(X),19.3,(X),(X),(X),27.7,(X),(X),(X)
1400000US11001008410,11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",561,42,108304,34104,53.8,8.1,147692,29157,36.5,7.6,48542,23423,0.0,5.6,-,**,5.9,5.0,201797,26657,0.0,5.6,-,**,0.7,1.1,-,**,3.0,2.8,176458,78410,3.0,2.8,-,**,51.7,7.6,147500,33080,10.5,5.4,42548,15198,54.4,7.5,161250,30873,23.0,7.2,107750,55115,12.1,4.3,48750,37090,219,49,146750,26479,28.8,13.7,176875,26614,71.2,13.7,135909,38956,76.7,11.0,176667,38675,18.7,10.5,61750,30178,4.6,4.9,-,**,342,44,92273,20323,43.3,12.4,61250,23024,28.1,9.7,44808,7101,15.2,6.6,-,**,56.7,12.4,147885,79853,26.0,11.2,100625,21757,30.7,10.9,171250,37289,38.3,(X),(X),(X),47.0,(X),(X),(X),32.7,(X),(X),(X)
1400000US11001008701,11001008701,"Census Tract 87.01, District of Columbia, District of Columbia",989,101,98681,20259,41.5,6.6,133125,8856,54.3,6.6,52218,19185,0.0,3.2,-,**,1.5,1.9,-,**,0.0,3.2,-,**,1.4,1.6,-,**,1.3,1.5,76406,58847,9.6,6.5,-,**,36.6,6.3,131667,13111,1.9,1.7,-,**,56.6,7.5,107500,30086,28.2,7.1,64485,63120,13.2,3.4,82153,36276,365,89,133438,17097,28.5,13.7,101711,43705,71.5,13.7,136875,26521,51.0,15.3,156750,39760,39.2,14.1,74922,53290,9.9,7.7,136071,83038,624,107,68333,17956,52.9,9.8,70769,13929,35.3,9.6,51935,15563,17.6,7.0,126310,12858,47.1,9.8,63182,43362,32.1,9.3,36250,21248,15.1,6.3,143333,21567,31.1,(X),(X),(X),40.8,(X),(X),(X),25.5,(X),(X),(X)
1400000US11001008702,11001008702,"Census Tract 87.02, District of Columbia, District of Columbia",848,57,51518,9199,27.4,6.6,76667,67300,62.9,6.8,41181,18002,0.0,3.8,-,**,2.9,2.1,69464,32661,0.0,3.8,-,**,2.7,3.0,19554,6566,4.1,3.3,-,**,5.8,3.9,-,**,24.3,6.6,76042,52893,1.7,1.5,32000,19969,49.3,7.1,92188,24263,35.0,6.3,29732,24024,14.0,3.3,28813,6249,400,63,59375,26668,25.5,8.9,-,**,74.5,8.9,61250,22724,41.5,9.5,137500,34073,45.3,10.6,35156,14817,13.3,6.6,-,**,448,63,48750,9706,50.0,10.2,46346,18667,43.8,10.3,38750,19185,6.3,3.9,131458,40402,50.0,10.2,50156,15413,40.2,10.4,41875,16313,9.8,6.5,115909,12965,36.7,(X),(X),(X),47.5,(X),(X),(X),26.1,(X),(X),(X)
1400000US11001008802,11001008802,"Census Tract 88.02, District of Columbia, District of Columbia",1864,109,62609,9364,26.0,6.1,112400,32795,69.0,5.6,46813,15175,1.5,1.8,-,**,1.6,2.0,-,**,0.0,1.7,-,**,0.0,1.7,-,**,1.9,2.2,-,**,1.6,1.9,-,**,25.4,6.2,111900,32325,1.4,1.1,-,**,44.8,5.9,92361,26590,32.7,6.4,59444,29399,21.0,4.4,33333,13658,826,126,56346,20313,32.7,9.8,70250,58937,67.3,9.8,56250,15556,42.3,9.8,129375,53953,44.1,9.6,41111,10474,13.7,7.7,-,**,1038,145,62010,14620,54.0,9.0,-,**,42.6,9.4,-,**,11.5,5.7,61964,43000,46.0,9.0,84950,47125,29.0,8.7,79306,56270,17.0,6.7,123056,93986,48.8,(X),(X),(X),58.5,(X),(X),(X),40.0,(X),(X),(X)
1400000US11001008803,11001008803,"Census Tract 88.03, District of Columbia, District of Columbia",573,57,17303,9963,6.8,4.8,44531,42325,83.6,7.1,17039,9787,0.0,5.5,-,**,3.7,5.3,-,**,0.0,5.5,-,**,2.3,3.5,-,**,3.7,3.2,-,**,8.0,5.2,34423,24699,3.3,3.2,-,**,3.1,3.0,"2,500-",***,61.6,8.7,24712,15979,29.3,8.9,13889,3654,5.9,2.9,10556,2854,200,47,22895,9714,74.5,13.0,21635,16072,25.5,13.0,-,**,22.5,13.2,-,**,72.0,14.2,21154,18244,5.5,7.7,-,**,373,68,14676,5183,38.1,13.5,-,**,37.0,12.9,-,**,1.1,2.4,-,**,61.9,13.5,14769,4794,55.5,15.3,13657,3120,6.4,6.4,131818,26610,33.2,(X),(X),(X),40.5,(X),(X),(X),27.1,(X),(X),(X)
1400000US11001008804,11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",1176,127,43382,9187,10.5,4.2,76324,43560,76.4,8.8,38080,11178,0.0,2.7,-,**,3.6,2.9,45735,29663,0.0,2.7,-,**,5.6,5.5,-,**,3.8,4.4,-,**,7.0,5.8,67756,61514,10.0,4.1,75882,36279,2.7,2.5,-,**,51.0,9.0,45517,13139,31.5,7.7,46429,10362,14.8,5.2,18667,17710,429,93,47875,20240,52.4,12.6,52292,41864,47.6,12.6,39048,16838,29.1,15.3,64625,29329,58.7,16.0,39286,23187,12.1,8.0,-,**,747,132,41736,20608,42.6,11.7,40750,23676,35.6,11.3,35417,20883,7.0,4.9,51176,16837,57.4,11.7,42639,30478,51.7,11.7,41563,37539,5.8,5.4,45662,35731,41.1,(X),(X),(X),56.6,(X),(X),(X),28.6,(X),(X),(X)
1400000US11001008903,11001008903,"Census Tract 89.03, District of Columbia, District of Columbia",1458,125,40313,15400,15.4,4.8,91116,6699,76.0,7.4,33421,17128,0.0,2.2,-,**,2.6,4.1,-,**,0.0,2.2,-,**,5.6,5.4,-,**,0.4,0.7,-,**,5.9,5.3,-,**,14.5,4.7,90491,6739,4.5,3.2,54276,48984,46.8,9.5,49207,27836,35.3,9.0,23600,14228,13.5,3.0,41042,21116,754,146,24868,10657,57.4,13.8,21130,4083,42.6,13.8,45625,37651,24.9,13.1,78314,3448,65.0,14.7,20331,3543,10.1,6.6,31250,15639,704,150,61818,33984,57.4,13.2,72609,23851,50.9,12.6,63857,32959,6.5,4.9,-,**,42.6,13.2,-,**,31.8,11.7,14803,12792,10.8,6.8,104500,67175,40.0,(X),(X),(X),38.2,(X),(X),(X),35.1,(X),(X),(X)
1400000US11001008904,11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",1671,131,28949,6707,7.7,4.3,75530,38774,84.9,6.4,24628,7738,0.0,1.9,-,**,2.3,3.0,-,**,0.0,1.9,-,**,3.6,4.0,-,**,1.5,2.1,-,**,7.1,5.4,-,**,6.0,3.8,-,**,4.6,3.6,-,**,44.8,7.0,40357,11722,35.5,6.8,14531,4987,15.1,4.3,13704,6033,618,134,50776,18849,53.7,11.4,43958,20383,46.3,11.4,60549,27312,30.4,16.0,-,**,55.5,16.8,51078,19770,14.1,10.0,53375,44281,1053,137,14266,5261,60.0,10.0,19539,14850,55.4,9.7,18060,12983,4.7,4.1,82039,35395,40.0,10.0,9949,5713,33.7,9.9,11953,7089,6.3,5.5,9219,4017,38.2,(X),(X),(X),40.3,(X),(X),(X),36.9,(X),(X),(X)
1400000US11001009000,11001009000,"Census Tract 90, District of Columbia, District of Columbia",1808,83,37868,15573,4.0,2.2,-,**,94.7,2.4,34656,14541,0.0,1.8,-,**,0.4,0.6,-,**,0.0,1.8,-,**,0.0,1.8,-,**,0.8,1.0,-,**,2.4,1.8,-,**,3.4,2.0,-,**,0.0,1.8,-,**,22.1,3.8,105139,19232,28.9,6.8,51204,38817,49.1,6.2,16008,2314,587,103,77708,14830,44.5,11.0,71580,16731,55.5,11.0,79917,18982,48.6,13.6,122969,79506,41.4,12.6,77625,57370,10.1,8.0,52049,15631,1221,106,17487,3728,66.7,8.9,17289,4096,64.1,8.4,17065,3641,2.6,3.3,-,**,33.3,8.9,-,**,31.6,8.9,-,**,1.6,1.8,-,**,32.6,(X),(X),(X),36.5,(X),(X),(X),29.0,(X),(X),(X)
1400000US11001009102,11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",2076,88,42054,6419,10.4,4.2,113229,35345,83.8,5.2,38333,9028,0.0,1.6,-,**,0.7,1.1,-,**,0.0,1.6,-,**,2.7,2.6,54118,48683,2.5,2.5,103551,535,3.8,2.7,-,**,10.4,4.2,113229,35345,6.6,4.3,-,**,46.2,6.8,54286,14051,31.9,5.1,34113,17398,15.3,2.9,40919,6211,959,121,46705,13391,64.1,7.6,40578,9085,35.9,7.6,70156,13830,33.6,9.7,57230,22841,55.8,10.0,40867,9388,10.6,7.7,55543,35377,1117,138,33750,22005,51.1,7.9,28125,23977,37.0,7.2,22250,14990,14.1,6.4,-,**,48.9,7.9,41548,24433,34.6,7.6,31364,26215,14.3,7.5,87083,50495,42.8,(X),(X),(X),49.7,(X),(X),(X),34.7,(X),(X),(X)
1400000US11001009201,11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",905,70,75703,22213,36.8,8.5,149813,13838,47.6,7.8,53508,13116,0.0,3.5,-,**,4.4,3.4,86000,64727,0.0,3.5,-,**,4.6,4.3,35750,24859,6.5,3.7,-,**,8.7,5.3,30547,18358,36.4,8.4,155030,14725,7.0,3.8,-,**,56.4,8.0,91563,21160,23.2,6.9,85882,40002,13.5,5.5,27500,20172,391,87,86161,42783,60.9,13.9,85625,73513,39.1,13.9,86648,76750,56.8,12.6,175476,35800,33.5,14.2,36534,18221,9.7,8.6,38088,32841,514,86,66167,20908,51.6,12.4,65987,22161,36.4,11.5,-,**,15.2,8.4,79583,41151,48.4,12.4,-,**,28.4,10.4,39167,26235,20.0,9.3,149938,14945,28.8,(X),(X),(X),36.6,(X),(X),(X),23.0,(X),(X),(X)
1400000US11001009203,11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",1048,121,84531,27131,24.5,7.7,118359,86672,65.3,8.9,51842,29241,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,3.9,5.1,101507,13267,6.3,5.7,187574,166670,10.3,7.3,101029,64251,21.1,7.0,152750,71862,0.7,1.1,-,**,46.6,7.1,101860,45612,31.4,7.6,69917,66200,21.4,5.4,-,**,516,93,98188,5049,35.7,17.0,101860,72692,64.3,17.0,95781,9751,41.9,14.4,127333,37477,50.4,13.5,95469,17342,7.8,6.8,116944,20585,532,116,47368,29014,77.4,13.0,58929,27392,59.2,13.8,-,**,18.2,11.5,170368,106016,22.6,13.0,-,**,11.7,11.0,-,**,10.9,7.8,171111,161379,53.0,(X),(X),(X),63.4,(X),(X),(X),42.9,(X),(X),(X)
1400000US11001009204,11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",1314,81,23177,4689,16.1,6.0,53343,13855,78.2,7.0,21361,5185,0.0,2.4,-,**,1.4,1.7,-,**,0.0,2.4,-,**,3.1,4.0,-,**,1.3,1.4,-,**,5.6,5.4,-,**,13.5,4.5,54302,32832,1.9,2.4,-,**,39.8,6.7,46696,13759,29.0,6.9,18512,10394,29.3,4.5,14760,4460,644,99,37021,14041,50.0,13.2,-,**,50.0,13.2,46964,19170,31.8,12.8,53797,16678,62.1,13.9,35266,29714,6.1,7.3,-,**,670,107,14063,1670,55.5,11.7,14257,6060,49.0,11.8,12770,5471,6.6,3.3,-,**,44.5,11.7,13955,4797,38.8,11.7,13246,2675,5.7,5.2,81250,30951,40.7,(X),(X),(X),51.1,(X),(X),(X),29.1,(X),(X),(X)
1400000US11001009301,11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",1250,72,91389,19708,28.6,6.6,150000,56747,60.3,5.1,58788,16386,0.4,0.8,-,**,4.2,2.7,149000,100751,0.0,2.6,-,**,3.8,3.0,30250,10508,2.7,3.1,-,**,4.0,2.6,24432,10669,28.0,6.5,151429,58812,0.0,2.6,-,**,32.8,7.0,126786,23773,40.3,7.3,100179,28895,26.9,4.4,39722,13792,772,119,101944,22256,42.2,9.0,125089,66111,57.8,9.0,96731,26373,69.9,12.4,126295,25443,23.3,9.8,73824,24255,6.7,6.3,56250,44335,478,114,56959,16304,69.2,11.4,56318,16637,64.6,11.4,55574,18110,4.6,5.0,-,**,30.8,11.4,67969,44716,18.8,10.1,-,**,11.9,7.5,167917,124756,30.8,(X),(X),(X),37.7,(X),(X),(X),18.6,(X),(X),(X)
1400000US11001009302,11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",509,47,61836,7091,30.8,6.2,130104,47415,61.5,6.6,46250,15656,0.0,6.2,-,**,0.8,1.3,-,**,0.0,6.2,-,**,5.7,5.6,67417,61967,1.2,1.6,-,**,17.1,9.2,68264,11638,22.8,7.4,136731,40237,0.0,6.2,-,**,37.5,8.3,106406,29260,45.4,9.8,62031,8164,17.1,8.2,-,**,241,58,69236,31274,21.2,13.0,136406,80152,78.8,13.0,66471,7803,81.7,12.9,92917,65222,18.3,12.9,61974,9670,0.0,12.6,-,**,268,59,57917,11865,39.6,12.3,60500,20164,31.0,11.5,56250,23512,8.6,6.3,96875,21223,60.4,12.3,53750,26256,46.3,12.9,-,**,14.2,7.9,131042,11633,29.3,(X),(X),(X),28.6,(X),(X),(X),28.4,(X),(X),(X)
1400000US11001009400,11001009400,"Census Tract 94, District of Columbia, District of Columbia",1699,80,96250,15945,19.9,3.9,131429,22293,77.3,3.9,83839,22123,0.0,1.9,-,**,0.5,0.8,-,**,0.0,1.9,-,**,1.2,1.3,-,**,1.2,1.9,-,**,6.3,3.3,104115,25815,15.4,4.8,132143,54923,1.1,1.3,-,**,23.1,4.4,126538,33432,43.9,5.5,103409,11404,31.9,4.3,62045,12478,1156,92,107593,14734,37.7,5.8,96827,16793,62.3,5.8,113750,38233,58.3,9.6,133000,32253,34.0,9.2,71989,29744,7.7,4.4,165417,32805,543,82,44821,25686,50.1,11.0,65357,14980,41.3,10.7,63977,14965,8.8,5.9,133333,84586,49.9,11.0,20324,7859,40.0,11.6,17023,6187,9.9,7.0,103542,80104,39.5,(X),(X),(X),42.7,(X),(X),(X),32.6,(X),(X),(X)
1400000US11001009501,11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",1908,103,45455,6597,13.1,4.5,63387,30253,67.0,5.9,45379,6401,1.3,1.4,-,**,2.3,2.2,-,**,0.0,1.7,-,**,15.4,5.6,32083,21457,0.9,1.5,-,**,22.8,5.8,36964,17983,10.5,3.8,-,**,4.5,2.9,-,**,40.3,5.9,51198,5283,41.9,5.5,43438,7604,13.4,3.5,33750,8644,1093,142,48457,6995,58.9,8.3,44559,9805,41.1,8.3,60156,19566,50.9,10.8,53095,10145,36.6,9.0,36042,11012,12.5,7.7,-,**,815,137,38614,9820,43.2,12.2,53750,43756,34.7,10.7,72788,49899,8.5,7.0,-,**,56.8,12.2,35688,22652,43.7,12.4,25800,19880,13.1,7.5,39750,12092,40.1,(X),(X),(X),49.9,(X),(X),(X),27.1,(X),(X),(X)
1400000US11001009503,11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",1270,61,93349,12626,16.8,3.8,135417,21448,79.5,5.0,86402,9896,0.0,2.5,-,**,2.7,3.1,-,**,0.0,2.5,-,**,0.0,2.5,-,**,1.0,1.1,-,**,1.7,1.6,-,**,15.7,3.6,136500,25812,1.3,2.1,-,**,30.0,4.8,94306,33716,36.3,6.1,104315,11549,32.4,6.7,76875,28667,872,89,94528,14449,39.0,7.4,86037,33100,61.0,7.4,100625,12921,64.0,13.4,109643,17686,34.6,13.2,82770,26536,1.4,1.8,-,**,398,85,80417,16730,67.3,13.4,69167,28015,57.8,14.5,68667,28057,9.5,8.0,-,**,32.7,13.4,97083,38504,24.1,12.2,82692,23755,8.5,9.8,-,**,44.6,(X),(X),(X),50.2,(X),(X),(X),32.4,(X),(X),(X)
1400000US11001009504,11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",1305,102,74728,8257,30.7,7.9,123750,32463,63.6,8.6,72522,10558,4.5,5.3,-,**,0.6,1.1,-,**,0.0,2.5,-,**,0.0,2.5,-,**,0.6,0.9,-,**,4.8,5.4,81802,71915,29.8,7.9,112361,31616,2.7,3.1,-,**,37.6,7.9,81424,23544,32.6,8.6,74980,33605,27.1,5.9,66827,10797,561,109,106308,20038,38.1,11.4,109000,53978,61.9,11.4,105959,21540,65.2,11.2,126250,31137,29.6,10.6,73900,3182,5.2,4.7,166406,141853,744,94,65987,12994,64.9,13.3,69659,16794,56.7,13.2,65125,37586,8.2,4.9,124625,22338,35.1,13.3,61050,31212,24.5,12.1,31023,29968,10.6,6.1,90521,63432,27.4,(X),(X),(X),42.1,(X),(X),(X),16.4,(X),(X),(X)
1400000US11001009505,11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",1085,121,63897,16732,9.3,5.3,187689,72863,78.8,6.1,57179,25307,1.2,2.1,-,**,2.8,3.0,-,**,0.0,2.9,-,**,4.9,2.9,-,**,3.0,3.5,-,**,6.5,3.6,43529,42384,9.3,5.3,187689,72863,0.7,1.2,-,**,32.2,7.6,105104,44398,24.0,7.9,73071,21621,43.1,6.9,50061,14760,563,116,99188,23813,35.2,12.1,57056,49925,64.8,12.1,106319,17962,55.2,13.0,102326,95224,33.7,11.3,72857,18172,11.0,9.0,106250,71025,522,131,28438,28434,69.2,11.6,26865,25689,69.2,11.6,26865,25689,0.0,6.0,-,**,30.8,11.6,43036,26869,26.1,11.5,43452,24538,4.8,5.7,-,**,42.9,(X),(X),(X),37.5,(X),(X),(X),48.9,(X),(X),(X)
1400000US11001009507,11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",582,43,61905,20150,8.4,5.5,-,**,89.3,5.7,61905,18332,0.0,5.4,-,**,0.0,5.4,-,**,0.0,5.4,-,**,1.2,2.0,-,**,1.0,1.5,-,**,7.9,5.5,105714,104667,1.7,2.0,-,**,0.0,5.4,-,**,25.6,7.1,106696,35001,35.7,6.0,71667,35365,38.7,4.9,38550,12337,324,55,73958,17476,43.2,12.1,73056,34582,56.8,12.1,78000,17897,40.1,10.0,105139,31880,56.8,10.7,61548,17925,3.1,3.7,-,**,258,56,37500,17136,82.6,9.1,37014,19923,78.3,10.4,36944,19962,4.3,4.4,-,**,17.4,9.1,-,**,17.4,9.1,-,**,0.0,11.8,-,**,46.4,(X),(X),(X),50.9,(X),(X),(X),37.2,(X),(X),(X)
1400000US11001009508,11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",1626,103,56894,7437,11.3,6.0,115197,41600,76.1,7.7,54815,11191,0.0,2.0,-,**,1.0,1.0,32321,6377,0.0,2.0,-,**,9.3,6.5,-,**,2.2,2.0,128125,104761,14.6,7.2,38917,36404,7.8,3.4,116513,41124,0.8,0.8,-,**,33.5,7.9,73884,10569,37.8,7.8,42875,30063,27.9,5.1,45859,18404,777,139,80043,18264,35.4,13.3,80216,68831,64.6,13.3,77384,26642,42.7,11.3,101167,24388,39.6,13.5,76337,34259,17.6,10.0,56550,5823,849,147,30052,11187,68.0,11.8,37031,19331,60.5,11.7,40536,18860,7.4,6.1,-,**,32.0,11.8,20750,13765,27.8,12.0,18790,12184,4.2,3.2,96818,23717,41.5,(X),(X),(X),43.6,(X),(X),(X),39.5,(X),(X),(X)
1400000US11001009509,11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",1284,78,58819,15900,10.8,6.0,120670,31440,82.5,6.9,56960,7152,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,6.7,5.2,-,**,0.0,2.5,-,**,6.7,5.2,-,**,10.8,6.0,120670,31440,3.7,4.4,-,**,25.6,9.5,111417,44772,25.5,8.8,92778,41281,45.2,7.0,50500,6739,757,129,100893,28705,37.9,8.2,94861,32483,62.1,8.2,101071,46031,59.6,12.0,106455,10151,37.1,12.3,-,**,3.3,3.1,58472,48541,527,121,52148,6749,56.7,15.6,31406,22115,55.2,15.5,30156,26893,1.5,2.5,-,**,43.3,15.6,56141,9232,39.1,15.4,55924,4750,4.2,5.1,-,**,52.7,(X),(X),(X),55.5,(X),(X),(X),36.8,(X),(X),(X)
1400000US11001009601,11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",850,75,30893,6477,0.7,1.0,-,**,97.1,2.4,31027,6364,0.0,3.7,-,**,0.0,3.7,-,**,0.0,3.7,-,**,1.1,1.6,-,**,1.2,1.5,-,**,1.1,1.6,-,**,0.7,1.0,-,**,0.0,3.7,-,**,33.6,6.9,28289,8971,43.5,6.4,33162,12553,22.8,4.4,45833,24342,566,66,35417,11737,41.7,10.3,17879,4977,58.3,10.3,50417,15402,19.4,9.1,67250,60865,65.2,10.8,32899,8256,15.4,7.6,-,**,284,78,22738,4760,60.9,15.3,21989,5648,49.6,15.4,20852,7961,11.3,11.1,-,**,39.1,15.3,24531,15615,39.1,15.3,24531,15615,0.0,10.8,-,**,49.9,(X),(X),(X),58.3,(X),(X),(X),33.1,(X),(X),(X)
1400000US11001009602,11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",1610,95,23188,5211,1.2,1.5,-,**,95.5,3.1,23080,5253,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,2.7,2.5,-,**,0.5,0.9,-,**,2.5,2.5,35060,24343,0.0,2.0,-,**,9.0,5.3,24676,16181,43.3,8.0,25317,8367,37.3,8.9,19783,8803,10.4,3.8,19722,7822,792,141,25413,4064,61.9,10.8,25962,6602,38.1,10.8,24259,6819,6.9,4.7,36792,29655,87.8,7.9,25061,8592,5.3,6.2,23796,16871,818,158,19049,2490,71.3,11.3,19375,3228,65.4,11.7,19099,3441,5.9,5.7,25431,12207,28.7,11.3,18321,16818,25.4,11.3,17786,13896,3.3,3.7,51339,32508,39.6,(X),(X),(X),34.7,(X),(X),(X),44.3,(X),(X),(X)
1400000US11001009603,11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",1624,108,40551,9742,0.0,2.0,-,**,97.5,3.3,40932,9191,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,2.5,3.3,-,**,0.0,2.0,-,**,2.5,3.3,-,**,0.0,2.0,-,**,1.5,1.7,-,**,23.8,7.3,66143,13913,50.6,8.9,34400,13219,24.1,6.6,25197,9484,675,152,48087,10746,43.3,13.4,49138,18521,56.7,13.4,44519,11994,26.1,9.9,64583,43058,66.2,10.3,43578,8748,7.7,5.6,-,**,949,165,31775,7253,55.1,11.8,24764,10922,50.8,11.8,24459,8442,4.3,4.8,-,**,44.9,11.8,35000,14377,35.3,11.0,33050,21979,9.6,6.9,69531,32217,41.7,(X),(X),(X),45.0,(X),(X),(X),39.4,(X),(X),(X)
1400000US11001009604,11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",992,36,51944,11836,4.9,2.5,84886,15415,93.1,3.3,48750,11780,0.0,3.2,-,**,0.0,3.2,-,**,0.0,3.2,-,**,0.5,0.9,-,**,1.4,1.6,-,**,2.5,2.3,61875,40850,2.4,2.3,92308,67658,0.0,3.2,-,**,23.6,7.6,59167,18282,40.1,7.4,45357,14725,36.3,6.7,50625,32836,466,104,68405,10507,24.2,12.4,68125,14232,75.8,12.4,68938,15395,45.3,12.9,68783,10600,41.4,12.0,68063,18232,13.3,9.8,61250,22054,526,93,31181,8630,58.6,10.0,37639,13467,51.0,9.1,37917,13448,7.6,6.4,-,**,41.4,10.0,30000,6016,35.0,10.0,30096,8474,6.5,6.8,-,**,39.6,(X),(X),(X),41.2,(X),(X),(X),38.2,(X),(X),(X)
1400000US11001009700,11001009700,"Census Tract 97, District of Columbia, District of Columbia",1222,93,32083,15722,0.0,2.6,-,**,98.8,1.8,31458,16205,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,1.2,1.8,-,**,0.0,2.6,-,**,0.0,2.6,-,**,0.0,2.6,-,**,3.8,4.4,-,**,34.0,9.0,-,**,40.0,7.7,46875,30598,22.2,7.3,18860,12806,739,123,45524,18933,51.6,11.2,-,**,48.4,11.2,54400,34963,14.6,10.0,90833,22560,76.0,12.4,-,**,9.3,8.2,76302,45266,483,126,18566,8366,56.9,14.9,-,**,56.9,14.9,-,**,0.0,6.5,-,**,43.1,14.9,19853,16140,43.1,14.9,19853,16140,0.0,6.5,-,**,33.0,(X),(X),(X),30.9,(X),(X),(X),36.2,(X),(X),(X)
